施設名,ラウンジ形態,媒体,総合スコア,投稿日,宿泊日,プラン名,喫食,客室,利用人数,年代,性別,目的,同伴者,レビュータイトル,レビュー本文,客室、アメニティ,施設、設備,接客、サービス,お食事,温泉、お風呂,満足度
ロワジール品川,宿泊者全員,楽天,4.00,2025年04月14日 17:29:06,2025年04月,,,シーサイドモデレートダブル【禁煙】,,不明,不明,レジャー,一人,,常連客以外はチェックイン方法は詳しくわからないのに、もうみんなわかっているだろうという感じで全く対応をしようとしない女性スタッフがいて残念でした。 ドーミーインやもっと大きなホテルと比較すると、社員教育があまりしっかりしていない会社なのかなと思います。,,,,,,
ロワジール品川,宿泊者全員,楽天,4.00,2025年04月14日 17:24:55,2025年04月,,,シーサイドモデレートダブル【禁煙】,,不明,不明,レジャー,一人,,有明のイベントの関係で泊まったので便利でした。 スーパーが遅くまでやっていたり、コンビニがあるので便利。 ただ、このエリアは、建物の作りが複雑なので、慣れるまで迷います。,,,,,,
ロワジール品川,宿泊者全員,楽天,4.00,2025年04月12日,2025年04月,【春夏SALE】スタンダードプラン 《素泊り》,素泊まり,デラックスツイン【禁煙】,,60代,男性,レジャー,恋人,,"数日前に予約したので、都内ホテル20,000円代で部屋の広さとベッドの大きさを求めるならば、とても良い築年数が浅いホテルです。 部屋にミネラルウォーターが無く、アメニティも少ししか選べ無いのが残念です。 立地は、りんかい線経由で都心に行くか バス利用となりますが りんかい線は、乗り換え駅を気をつけないとホームが地中深いので",,,,,,
ロワジール品川,宿泊者全員,楽天,4.00,2025年04月08日 17:51:21,2025年04月,,,シーサイドモデレートダブル【禁煙】,,不明,不明,ビジネス,一人,,陸路も空路もアクセス便利で助かりました。,,,,,,
ロワジール品川,宿泊者全員,楽天,4.00,2025年04月08日 17:50:34,2025年04月,,,シーサイドモデレートダブル【禁煙】,,不明,不明,ビジネス,一人,,冷暖房が一括管理でしたが、ヒーターや毛布を貸してくださるなど、ご対応に感謝です。館内は静かで見晴らし良く過ごしやすいホテルでした。,,,,,,
ロワジール品川,宿泊者全員,楽天,1.00,2025年04月08日 17:30:05,2025年04月,スタンダードプラン 《 素泊り 》,素泊まり,モデレートダブル【喫煙】,,不明,不明,その他,一人,,値段の割に、部屋の広さ、設備、アメニティーが今一でした。,,,,,,
ロワジール品川,宿泊者全員,楽天,5.00,2025年04月07日,2025年03月,,,モデレートダブル【喫煙】,,50代,男性,ビジネス,一人,,お世話になりました。 夜の移動でしたが、東京駅からのアクセスはいくらか悪いですが、羽田からのアクセスはバス停から20分と快適でした。 部屋もきれいで、また、泊まらせてください。,,,,,,
セルリアン東急,両方,楽天,5.00,2025年06月10日 8:15:07,2025年06月,SHIBUYA Twilight Stay（16時チェックイン/10時チェックアウト）　朝食付,朝食付,ダブル 喫煙,,不明,不明,ビジネス,一人,,ビジネス利用させて頂きましたが、無理なお願いも快く対応して頂き、本当に感謝しています。 今度は，和朝食をトライしてみたいです。,,,,,,
セルリアン東急,両方,楽天,4.00,2025年05月25日 16:09:54,2025年05月,SHIBUYA Twilight Stay（16時チェックイン/10時チェックアウト）　食事なし,朝食付,スーペリアツイン,,不明,不明,レジャー,一人,,二回目の利用ですが、いつもスタッフの対応が気持ちよく凄さしていただいています。 今回はお部屋の関係でエグゼクティブルームに変更していただきありがとうございました。,,,,,,
セルリアン東急,両方,楽天,5.00,2025年03月09日 22:08:05,2025年02月,【LUXDAYSセール】2024年9月新装　セルリアンフロア　ロビー階専用ラウンジアクセス付,朝食付,2024年9月新装 セルリアンコーナーキング（ビューバス）,,不明,男性,レジャー,家族,,息子夫婦に結婚のお祝いに予約しました。喜んでもらえました,,,,,,
セルリアン東急,両方,楽天,5.00,2025年02月28日,2025年02月,SHIBUYA Twilight Stay（16時チェックイン/10時チェックアウト）　食事なし,朝食付,ダブル,,60代,女性,ビジネス,一人,,ホテル代の高騰のため泊まる機会が少なくなり、久々のセルリアンでした。サービスも設備も、眺望も良くよかったです。部屋のグレードアップもあり、ゆったりと泊まることができました。,,,,,,
セルリアン東急,両方,楽天,5.00,2025年02月20日,2025年02月,【楽天月末セール】春休みのご宿泊の先取りにおすすめ　スタンダードフロア　食事なし,朝食付,スーペリアツイン 喫煙,,40代,不明,レジャー,一人,,全体的にとても良かったです。 部屋のコンセントが壊れた時、来てくださった一年目の若いお姉さんがとても良くしてくたさり、とても良い思い出が出来ました。 その後も、娘と2人で人的に素晴らしい方だったねと話して、心に残る思い出をくださり感謝しております。,,,,,,
セルリアン東急,両方,楽天,4.00,2025年02月05日 16:29:13,2025年01月,美夜景インルームダイニング◆エグゼクティブフロア　ルームサービスディナー付,朝食付,エグゼクティブスーペリアツイン,,不明,女性,レジャー,家族,,ルームサービスディナーは、期待以上のものでした。 が、翌日の朝食は、味、内容ともガッカリでした。 ラウンジは、お酒を飲む人には、最高でしょう。 あまり嗜まない当方は、時間の都合でアフタヌーンティーが楽しめず、残念でした。,,,,,,
セルリアン東急,両方,楽天,5.00,2025年01月26日,2025年01月,【コンフォートメンバーズ 新規登録限定プラン】寛ぎのスタンダードフロア　食事なし,朝食付,ダブル,,30代,男性,レジャー,友達,,今回は誕生日祝いで利用しました。,,,,,,
セルリアン東急,両方,楽天,4.00,2024年12月13日,2024年12月,【ハーフシャンパン＆ルームサービスディナー付】美夜景インルームダイニング　スタンダードフロア　朝食付,朝食付,スーペリアツイン,,40代,不明,レジャー,家族,,12月11日に母と宿泊しました 夕食をお部屋に持ってきて頂いた方は、可愛らしく親切で良かったです ありがとうございました,,,,,,
セルリアン東急,両方,楽天,5.00,2024年12月02日 17:03:39,2024年11月,【秋冬SALE】秋の行楽シーズンや冬のご旅行の先取りにおすすめ　スタンダードフロア　朝食付,朝食付,コーナーツイン(ビューバス),,不明,女性,レジャー,家族,,足の悪い母にスタッフの皆様が大変良くして頂きました。また是非利用させて頂きたいです。,,,,,,
セルリアン東急,両方,楽天,5.00,2024年10月25日,2024年10月,新フロア＆ラウンジオープン記念～SHIBUYA LUXURY～　朝食＆ロビー階専用ラウンジアクセス付,朝食付,2024年9月新装 セルリアンデラックスツイン（ビューバス）,,60代,女性,レジャー,友達,,どの場面でもスタッフ対応が素晴らしく気持ちよく滞在できました 窓一面夜景を見ながらのビューバスが気に入りました 一緒に滞在した女性も私も同意見ですがロクシタンシャンプーで洗っているとキシキシして乾かしてもゴワゴワ感が残り髪に合わなかったですコンディショナーもサラサラツルツル感がないです 変えてほしいです ロビー階のラウンジは和の内装でステキ！各地から集めた種類豊富なお菓子が食べられてゆったりとした時間が過ごせました 22時くらいまで利用できる様にしてほしいです,,,,,,
セルリアン東急,両方,楽天,5.00,2024年10月06日,2024年10月,新フロア＆ラウンジオープン記念～SHIBUYA LUXURY～　ロビー階専用ラウンジアクセス付,朝食付,2024年9月新装 セルリアンダブル,,70代,女性,レジャー,一人,,新フロアは改装されて、居心地の良い空間になりました。ラウンジは和風でゆったりとカフェオレと和菓子をいただきました。対応して頂いたスタッフの雰囲気も丁寧で笑顔が素敵。展示されてた手拭いをお土産に買いました。 翌日、友人と桜丘でランチをいただきましたが、いつもながら 対応、雰囲気、味とも満足しています。4日夜の前夜祭で頂いた フランス料理はとても美味しかったです。 少し残念なのがTVリモコンにAbemaもNetflixもあるのですが つながっていないことです。あちこちレジャーで宿泊しますが AbemaとYouTubeはたいていみれますので改善を期待します。,,,,,,
セルリアン東急,両方,楽天,3.00,2024年08月19日,2024年08月,【LUXDAYSセール】高層階19～30階！スタンダードフロア　東京を一望するステイ　朝食付,朝食付,デラックスキング (ビューバス),,40代,不明,レジャー,一人,,高層階で角部屋でしたので東京タワー、スカイツリー、スクランブル交差点等が見え、とにかく景観が素晴らしかったです。 お部屋のにおいが気になりました。 アメニティは普通でした。 スタッフの方、繁忙期で疲れているのか、皆さん笑顔が無かったです。 お値段が良いのは立地が良いからでしょうか。その他は特筆すべきところはありませんでした。,,,,,,
セルリアン東急,両方,楽天,3.00,2024年08月18日 21:07:14,2024年08月,【LUXDAYSセール】高層階19～30階！スタンダードフロア　東京を一望するステイ　朝食付,朝食付,コーナーツイン(ビューバス),,不明,不明,レジャー,家族,,立地は大変良かったです。角部屋でしたので眺望もよく東京タワーがキレイにみられました。 アメニティは可もなく不可もない、という感じです。 スタッフさんたちは皆一様に笑顔に乏しく機械的な応対でした。同レベルの他のホテルに何度か泊まっていますが、ここまで表情がない応対は初めてでした。レストランのスタッフさんも同様で、もてなされているというより、宿泊者を値踏みしているような印象をうけました。 正直立地以外に選ぶ理由がないホテルです。,,,,,,
